"","spp","NomConc","Phase","fishID","DateTime","Intercept","Slope","Slope.hour","r2","BaroP","Salinity","Temp","Time.m","O2.sat","sat100.mgO2perL","sat100.mgO2permL","date","chamber","volume.ml","treatment","weight.g","length.mm","hPa","mmHg","round","notes","sat100.mgO2","mgO2","mgO2hpos","mass.specific.mgO2ghr","Contam","CalcConc"
"207","GS",1,"M6","gs_118",2021-06-04 13:23:24,0.311582085149858,-0.00168277706085879,-0.100966623651528,0.981166559780428,1013.8,4,19.14,78.5,97.36,9.0290960706146,0.0090290960706146,0021-06-04,6,20.7109,"green",0.324,35.03,1013.78,760.4,"2","",0.184075278682013,0.179215691324808,0.100966623651528,0.311625381640517,"Fipronil",0.86
"208","GS",1,"M7","gs_025",2021-05-31 14:29:47,0.569649021386423,-0.00391268691559793,-0.234761214935876,0.997595725468336,1015.3,4,19.07,99.0833333333333,95.94,9.05539967579491,0.00905539967579491,0021-05-31,1,21.3905,"green",0.5891,45.36,1015.25,761.5,"2","",0.18836499081608,0.180717372188947,0.234761214935876,0.398508258251359,"Fipronil",0.86
"209","GS",1,"M12","gs_111",2021-06-04 11:22:29,1.02522890397114,-0.00549581867598809,-0.329749120559286,0.985041112353391,1013.8,4,18.95,153.35,96.94,9.06345159955187,0.00906345159955187,0021-06-04,7,21.359,"green",0.5623,43.32,1013.78,760.4,"1","",0.1884898838804,0.18272209343366,0.329749120559286,0.586429166920301,"Fipronil",0.86
"210","GS",1,"M7","gs_086",2021-06-03 09:31:23,0.574921788799768,-0.00558406639977587,-0.335043983986552,0.997612387152572,1011.9,4,18.57,71.9833333333333,94.76,9.11541457001844,0.00911541457001844,0021-06-03,6,20.7109,"green",0.7586,50.52,1011.92,759,"1","",0.181873486125379,0.172343315452409,0.335043983986552,0.441660933280454,"Fipronil",0.86
"211","GS",1,"M4","gs_043",2021-06-01 12:42:21,0.362276466584242,-0.00325644361056202,-0.195386616633721,0.97287819339457,1014.9,4,18.98,55.9833333333333,94.29,9.06805569441354,0.00906805569441354,0021-06-01,3,21.4652,"green",0.6629,46.91,1014.9,761.2,"2","",0.188636414971899,0.177865275677003,0.195386616633721,0.294745235531334,"Fipronil",0.86
"212","GS",1,"M10","gs_021",2021-05-31 11:55:19,0.50689200727358,-0.00240925121445092,-0.144555072867055,0.978549154979791,1015.3,4,17.98,135.133333333333,94.23,9.25666961907134,0.00925666961907134,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.191248348331785,0.180213318633041,0.144555072867055,0.17587914936982,"Fipronil",0.86
"213","GS",1,"M8","gs_061",2021-06-02 09:36:08,0.460779493558505,-0.003667448444583,-0.22004690667498,0.982483745086733,1013.9,4,18.98,77.4333333333333,94.38,9.05892403257355,0.00905892403257355,0021-06-02,5,21.4825,"green",0.9186,53.66,1013.91,760.5,"1","",0.186286807913439,0.175817489308704,0.22004690667498,0.239545946739582,"Fipronil",0.86
"214","GS",1,"M6","gs_025",2021-05-31 14:15:47,0.610562966709633,-0.00506362999713443,-0.303817799828066,0.997759495911289,1015.3,4,19.02,85.0833333333333,95.04,9.06445330493717,0.00906445330493717,0021-05-31,1,21.3905,"green",0.5891,45.36,1015.25,761.5,"2","",0.18855331897732,0.179201074356045,0.303817799828066,0.515732133471509,"Fipronil",0.86
"215","GS",1,"M10","gs_015",2021-05-30 14:30:29,0.820088076238267,-0.0049373123191322,-0.296238739147932,0.991469310030483,1014.6,4,18.65,128.2,97.69,9.12554629605786,0.00912554629605786,0021-05-30,7,21.359,"green",0.5205,40.74,1014.58,761,"2","",0.190162696490402,0.185769938201474,0.296238739147932,0.569142630447516,"Fipronil",0.86
"216","GS",1,"M2","gs_094",2021-06-03 11:23:04,0.216840134461181,-0.00161990374456805,-0.0971942246740828,0.985974639847525,1011.9,4,18.69,21.9833333333333,97.63,9.09341645718828,0.00909341645718829,0021-06-03,6,20.7109,"green",0.37,37.49,1011.92,759,"2","",0.184968274814021,0.180584526700929,0.0971942246740828,0.262687093713737,"Fipronil",0.86
"217","GS",1,"M9","gs_094",2021-06-03 12:54:04,0.369117380422074,-0.00167063359126804,-0.100238015476082,0.988795799444208,1011.9,4,18.82,112.983333333333,97.63,9.06969658295576,0.00906969658295576,0021-06-03,6,20.7109,"green",0.37,37.49,1011.92,759,"2","",0.184485791224245,0.18011347797223,0.100238015476082,0.270913555340763,"Fipronil",0.86
"218","GS",1,"M1","gs_015",2021-05-30 12:30:29,0.230562386664481,-0.00513255152028307,-0.307953091216984,0.993899482851433,1014.6,4,18.96,8.2,99.24,9.06894539865943,0.00906894539865943,0021-05-30,7,21.359,"green",0.5205,40.74,1014.58,761,"2","",0.188983218689965,0.187546946227921,0.307953091216984,0.59164859023436,"Fipronil",0.86
"219","GS",1,"M5","gs_025",2021-05-31 14:01:47,0.523229931661426,-0.00483019457555724,-0.289811674533434,0.998722087472057,1015.3,4,18.99,71.0833333333333,94.96,9.06989358145181,0.00906989358145181,0021-05-31,1,21.3905,"green",0.5891,45.36,1015.25,761.5,"2","",0.188666484345212,0.179157693534213,0.289811674533434,0.491956670401348,"Fipronil",0.86
"220","GS",1,"M1","gs_025",2021-05-31 13:05:47,0.258962374262103,-0.00514891695970324,-0.308935017582195,0.998048869444073,1015.3,4,18.67,15.0833333333333,94.99,9.12830408858542,0.00912830408858542,0021-05-31,1,21.3905,"green",0.5891,45.36,1015.25,761.5,"2","",0.189881504668301,0.180368441284419,0.308935017582195,0.52441863449702,"Fipronil",0.86
"221","GS",1,"M3","gs_021",2021-05-31 10:20:49,0.317621011948791,-0.00341490953076728,-0.204894571846037,0.982554542753734,1014.6,4,18.43,40.6333333333333,93.59,9.16611583041529,0.00916611583041529,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.189377452725878,0.177238358006149,0.204894571846037,0.249293797111616,"Fipronil",0.86
"222","GS",1,"M8","gs_021",2021-05-31 11:28:19,0.461394156693501,-0.00258568499353716,-0.15514109961223,0.982429788957403,1015.3,4,18.05,108.133333333333,94.77,9.24349374341773,0.00924349374341773,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.190976126835256,0.180988075401773,0.15514109961223,0.18875909430859,"Fipronil",0.86
"223","GS",1,"M6","gs_095",2021-06-03 12:15:04,0.576694196071825,-0.00537028072358088,-0.322216843414853,0.990923863167129,1011.9,4,18.76,73.9833333333333,95.4,9.08062987146373,0.00908062987146373,0021-06-03,7,21.359,"green",0.7053,48.51,1011.92,759,"2","",0.18754860517625,0.178921369338143,0.322216843414853,0.456850763384167,"Fipronil",0.86
"224","GS",1,"M8","gs_094",2021-06-03 12:41:04,0.347923784700851,-0.00167451981549566,-0.100471188929739,0.987779363689562,1011.9,4,18.79,99.9833333333333,97.78,9.07516015902655,0.00907516015902655,0021-06-03,6,20.7109,"green",0.37,37.49,1011.92,759,"2","",0.184596925278743,0.180498873537555,0.100471188929739,0.27154375386416,"Fipronil",0.86
"225","GS",1,"M5","gs_111",2021-06-04 09:40:59,0.486350738182462,-0.00586238064399809,-0.351742838639885,0.991852957367183,1013.8,4,18.64,51.85,96.29,9.12003115611337,0.00912003115611337,0021-06-04,7,21.359,"green",0.5623,43.32,1013.78,760.4,"1","",0.189666551944343,0.182629922867208,0.351742838639885,0.62554301732151,"Fipronil",0.86
"226","GS",1,"M10","gs_023",2021-05-31 11:55:19,0.801823976544677,-0.00455558833294096,-0.273335299976458,0.97837099051421,1015.3,4,17.98,135.133333333333,96.64,9.25666961907134,0.00925666961907134,0021-05-31,7,21.359,"green",0.6961,47.15,1015.25,761.5,"1","",0.191269638671909,0.184842978812533,0.273335299976458,0.392666714518686,"Fipronil",0.86
"227","GS",1,"M1","gs_043",2021-06-01 11:56:21,0.223093636479339,-0.0040169754903908,-0.241018529423448,0.988024489834518,1014.9,4,18.79,9.98333333333333,95.61,9.10265251851611,0.00910265251851611,0021-06-01,3,21.4652,"green",0.6629,46.91,1014.9,761.2,"2","",0.189356108485928,0.181043375323396,0.241018529423448,0.363582032619472,"Fipronil",0.86
"228","GS",1,"M12","gs_061",2021-06-02 10:29:08,0.712458424317738,-0.00410179936015007,-0.246107961609004,0.97753686843089,1013.9,4,19.02,130.433333333333,94.48,9.05167849952575,0.00905167849952575,0021-06-02,5,21.4825,"green",0.9186,53.66,1013.91,760.5,"1","",0.186137811496398,0.175863004301796,0.246107961609004,0.267916352720449,"Fipronil",0.86
"229","GS",1,"M11","gs_001",2021-05-30 11:07:35,0.925301750137541,-0.00427086306279596,-0.256251783767757,0.991480070641025,1013,4,18.7,174.033333333333,96.29,9.10168529036076,0.00910168529036076,0021-05-30,1,21.3905,"green",0.6778,44.35,1014.58,761,"1","",0.188520476913655,0.181526367220159,0.256251783767757,0.378064006739093,"Fipronil",0.86
"230","GS",1,"M3","gs_025",2021-05-31 13:33:47,0.405205587645572,-0.00523210559928678,-0.313926335957207,0.999052297147358,1015.3,4,18.86,43.0833333333333,94.72,9.09353859052657,0.00909353859052657,0021-05-31,1,21.3905,"green",0.5891,45.36,1015.25,761.5,"2","",0.189158333636979,0.179170773620947,0.313926335957207,0.532891420738765,"Fipronil",0.86
"231","GS",1,"M8","gs_070",2021-06-02 13:11:41,0.324851943410608,-0.00141670423941995,-0.085002254365197,0.963448513858948,1013.9,4,18.51,99.9833333333333,98.26,9.14487571225369,0.00914487571225369,0021-06-02,6,20.7109,"green",0.4287,43.73,1013.91,760.5,"2","",0.185478198171072,0.182250877522895,0.085002254365197,0.198279109785857,"Fipronil",0.86
"232","GS",1,"M5","gs_043",2021-06-01 12:57:51,0.354002198141361,-0.0024400187484391,-0.146401124906346,0.969714412086459,1014.9,4,19.04,71.4833333333333,94.46,9.05718124456296,0.00905718124456296,0021-06-01,3,21.4652,"green",0.6629,46.91,1014.9,761.2,"2","",0.188410201403772,0.177972276246003,0.146401124906346,0.220849486960848,"Fipronil",0.86
"233","GS",1,"M11","gs_021",2021-05-31 12:08:49,0.607120918980168,-0.00285764580174261,-0.171458748104557,0.985809414786396,1015.3,4,18.1,148.633333333333,95.28,9.2341038237818,0.0092341038237818,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.190782125461626,0.181777209139837,0.171458748104557,0.208612663468253,"Fipronil",0.86
"234","GS",1,"M9","gs_061",2021-06-02 09:50:08,0.608144485593247,-0.00471525190135882,-0.282915114081529,0.984444795158766,1013.9,4,18.99,91.4333333333333,94.02,9.05711163664221,0.00905711163664221,0021-06-02,5,21.4825,"green",0.9186,53.66,1013.91,760.5,"1","",0.186249537984747,0.175111815613259,0.282915114081529,0.307985101329773,"Fipronil",0.86
"235","GS",1,"M5","gs_070",2021-06-02 12:32:41,0.2723303790743,-0.00147046379566954,-0.0882278277401724,0.968293098858332,1013.9,4,18.66,60.9833333333333,98.69,9.1172796519926,0.0091172796519926,0021-06-02,6,20.7109,"green",0.4287,43.73,1013.91,760.5,"2","",0.184918489357644,0.182496057147059,0.0882278277401724,0.205803190436605,"Fipronil",0.86
"236","GS",1,"M4","gs_100",2021-06-03 14:20:28,0.31994339120646,-0.00264214513056202,-0.158528707833721,0.976824057571785,1011.9,4,19.12,53.15,94.29,9.01539598998966,0.00901539598998966,0021-06-03,4,21.4921,"green",0.5101,41.5,1011.92,759,"3","",0.189161038661963,0.178359943354365,0.158528707833721,0.310779666406041,"Fipronil",0.86
"237","GS",1,"M5","gs_021",2021-05-31 10:47:49,0.32160034243973,-0.00208401655395101,-0.125040993237061,0.953895129414048,1015.3,4,18.24,67.6333333333333,94.52,9.20790654782564,0.00920790654782564,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.190240874022006,0.1798156741256,0.125040993237061,0.15213650472936,"Fipronil",0.86
"238","GS",1,"M2","gs_075",2021-06-02 14:21:20,0.260352839626022,-0.00296449800083657,-0.177869880050194,0.908756917393928,1013.9,4,18.43,27.3166666666667,94.31,9.15965740332848,0.00915965740332849,0021-06-02,3,21.4652,"green",0.8403,51.66,1013.91,760.5,"3","",0.18891701797791,0.178167639654967,0.177869880050194,0.211674259252879,"Fipronil",0.86
"239","GS",1,"M10","gs_086",2021-06-03 10:11:53,0.850866250756752,-0.00603052133962568,-0.361831280377541,0.991409619820583,1011.9,4,18.58,112.483333333333,93.94,9.11357760561878,0.00911357760561878,0021-06-03,6,20.7109,"green",0.7586,50.52,1011.92,759,"1","",0.181836834460587,0.170817522292276,0.361831280377541,0.476972423381942,"Fipronil",0.86
"240","GS",1,"M9","gs_086",2021-06-03 09:58:23,0.737256419036229,-0.00569480458989856,-0.341688275393913,0.994745808210989,1011.9,4,18.59,98.9833333333333,94.98,9.11174133132458,0.00911174133132458,0021-06-03,6,20.7109,"green",0.7586,50.52,1011.92,759,"1","",0.181800196564987,0.172673826697425,0.341688275393913,0.450419556279875,"Fipronil",0.86
"241","GS",1,"M7","gs_111",2021-06-04 10:09:59,0.670557067021471,-0.00603094771135237,-0.361856862681142,0.989919193674001,1013.8,4,18.73,80.85,96.75,9.10353713434255,0.00910353713434255,0021-06-04,7,21.359,"green",0.5623,43.32,1013.78,760.4,"1","",0.189323530721782,0.183170515973324,0.361856862681142,0.643529899841975,"Fipronil",0.86
"242","GS",1,"M4","gs_051",2021-06-01 15:31:08,0.257401651655796,-0.00133091976397516,-0.0798551858385096,0.959288679578045,1014.9,4,19.3,56.65,96.42,9.01033797544384,0.00901033797544384,0021-06-01,3,21.4652,"green",0.5377,44.55,1014.9,761.2,"3","",0.188563847981101,0.181813262223378,0.0798551858385096,0.148512527131318,"Fipronil",0.86
"243","GS",1,"M3","gs_043",2021-06-01 12:26:51,0.312592006219376,-0.00326875698608932,-0.196125419165359,0.939916359482219,1014.9,4,18.9,40.4833333333333,94.05,9.082592857867,0.00908259285786699,0021-06-01,3,21.4652,"green",0.6629,46.91,1014.9,761.2,"2","",0.188938821407207,0.177696961533478,0.196125419165359,0.295859736257896,"Fipronil",0.86
"244","GS",1,"M5","gs_100",2021-06-03 14:34:28,0.328570750053508,-0.00223033525328486,-0.133820115197092,0.990262928276821,1011.9,4,19.14,67.15,94.25,9.01179747164548,0.00901179747164548,0021-06-03,4,21.4921,"green",0.5101,41.5,1011.92,759,"3","",0.189085534550065,0.178213116313437,0.133820115197092,0.262340943338741,"Fipronil",0.86
"245","GS",1,"M7","gs_118",2021-06-04 13:36:54,0.335131436567064,-0.00168955114652389,-0.101373068791433,0.967557702947671,1013.8,4,19.18,92,97.38,9.0218942115835,0.0090218942115835,0021-06-04,6,20.7109,"green",0.324,35.03,1013.78,760.4,"2","",0.183928455102132,0.179109529578456,0.101373068791433,0.312879841948868,"Fipronil",0.86
"246","GS",1,"M6","gs_111",2021-06-04 09:55:29,0.575669368593402,-0.00592662445863231,-0.355597467517939,0.991519378139692,1013.8,4,18.69,66.35,96.47,9.1108609382114,0.0091108609382114,0021-06-04,7,21.359,"green",0.5623,43.32,1013.78,760.4,"1","",0.189475841673701,0.182787344462619,0.355597467517939,0.63239812825527,"Fipronil",0.86
"247","GS",1,"M11","gs_086",2021-06-03 10:25:23,0.853158849672124,-0.00539481138502392,-0.323688683101435,0.997329696044838,1011.9,4,18.59,125.983333333333,95.07,9.11174133132458,0.00911174133132458,0021-06-03,6,20.7109,"green",0.7586,50.52,1011.92,759,"1","",0.181800196564987,0.172837446874333,0.323688683101435,0.426692173874816,"Fipronil",0.86
"248","GS",1,"M5","gs_051",2021-06-01 15:44:38,0.280205735422411,-0.0013984222759338,-0.0839053365560278,0.950208330150516,1014.9,4,19.31,70.15,96.34,9.00854531855829,0.00900854531855829,0021-06-01,3,21.4652,"green",0.5377,44.55,1014.9,761.2,"3","",0.188526332154129,0.181626268397288,0.0839053365560278,0.156044888517813,"Fipronil",0.86
"249","GS",1,"M8","gs_111",2021-06-04 10:24:29,0.740724890715969,-0.00584951940319409,-0.350971164191645,0.988418337407776,1013.8,4,18.75,95.35,97.31,9.09987934719901,0.00909987934719901,0021-06-04,7,21.359,"green",0.5623,43.32,1013.78,760.4,"1","",0.189247460819894,0.184156704123838,0.350971164191645,0.624170663687792,"Fipronil",0.86
"250","GS",1,"M5","gs_086",2021-06-03 09:04:23,0.473142601813269,-0.00665378503145018,-0.399227101887011,0.994915462565138,1011.9,4,18.53,44.9833333333333,94.96,9.12276933658872,0.00912276933658872,0021-06-03,6,20.7109,"green",0.7586,50.52,1011.92,759,"1","",0.182020230634419,0.172846411010444,0.399227101887011,0.5262682598036,"Fipronil",0.86
"251","GS",1,"M1","gs_095",2021-06-03 11:10:04,0.233462223945344,-0.00593526685522701,-0.356116011313621,0.976001093910578,1011.9,4,18.67,8.98333333333333,96.06,9.09707593330969,0.00909707593330969,0021-06-03,7,21.359,"green",0.7053,48.51,1011.92,759,"2","",0.187888277203798,0.180485479081969,0.356116011313621,0.504914236939771,"Fipronil",0.86
"252","GS",1,"M7","gs_047",2021-06-01 13:28:51,0.395175014753112,-0.0020127566308453,-0.120765397850718,0.974150026543284,1014.9,4,19.16,102.483333333333,99.48,9.03550506477288,0.00903550506477288,0021-06-01,7,21.359,"green",0.276,34.62,1014.9,761.2,"2","",0.190495553280607,0.189504976403548,0.120765397850718,0.437555789314197,"Fipronil",0.86
"253","GS",1,"M7","gs_021",2021-05-31 11:14:49,0.356627625766381,-0.00183660885226623,-0.110196531135974,0.962865540948098,1015.3,4,18.11,94.6333333333333,95.17,9.23222797663449,0.00923222797663449,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.190743369334055,0.18153046459522,0.110196531135974,0.134075351181377,"Fipronil",0.86
"254","GS",1,"M4","gs_075",2021-06-02 14:49:20,0.366697319483724,-0.00342215728467551,-0.205329437080531,0.975553515856257,1013.9,4,18.51,55.3166666666667,93.69,9.14487571225369,0.00914487571225369,0021-06-02,3,21.4652,"green",0.8403,51.66,1013.91,760.5,"3","",0.188612147077661,0.176710720597061,0.205329437080531,0.244352537284935,"Fipronil",0.86
"255","GS",1,"M2","gs_021",2021-05-31 10:06:19,0.303602867559657,-0.00456156262646691,-0.273693757588015,0.959741802206497,1014.6,4,18.61,26.1333333333333,96.07,9.13289763758182,0.00913289763758182,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.188691144931023,0.181275582935234,0.273693757588015,0.333001286759964,"Fipronil",0.86
"256","GS",1,"M3","gs_100",2021-06-03 14:06:28,0.282886705610561,-0.00263654257903473,-0.158192554742084,0.977788614563896,1011.9,4,19.09,39.15,94.62,9.0207987851495,0.0090207987851495,0021-06-03,4,21.4921,"green",0.5101,41.5,1011.92,759,"3","",0.189274400110007,0.179091437384088,0.158192554742084,0.310120671911554,"Fipronil",0.86
"257","GS",1,"M7","gs_094",2021-06-03 12:28:04,0.330728787889913,-0.0017240200199534,-0.103441201197204,0.985301456615333,1011.9,4,18.77,86.9833333333333,97.65,9.07880595151022,0.00907880595151022,0021-06-03,6,20.7109,"green",0.37,37.49,1011.92,759,"2","",0.184671083979074,0.180331313505566,0.103441201197204,0.279570814046497,"Fipronil",0.86
"258","GS",1,"M6","gs_021",2021-05-31 11:01:19,0.354521186733797,-0.00214094704407299,-0.12845682264438,0.966719600670496,1015.3,4,18.17,81.1333333333333,94.56,9.22098781744624,0.00922098781744624,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.19051114090113,0.180147334836108,0.12845682264438,0.156292520555274,"Fipronil",0.86
"259","GS",1,"M1","gs_051",2021-06-01 14:45:39,0.213236564235226,-0.00281126079842649,-0.168675647905589,0.945771217880432,1014.9,4,19.32,11.1666666666667,95.5,9.00675332524191,0.00900675332524191,0021-06-01,3,21.4652,"green",0.5377,44.55,1014.9,761.2,"3","",0.188488830214,0.18000683285437,0.168675647905589,0.313698433895461,"Fipronil",0.86
"260","GS",1,"M8","gs_047",2021-06-01 13:44:21,0.420908309779397,-0.00194856685694027,-0.116914011416416,0.973986023924131,1014.9,4,19.21,117.983333333333,100.51,9.02650181228667,0.00902650181228667,0021-06-01,7,21.359,"green",0.276,34.62,1014.9,761.2,"2","",0.19030573770844,0.191276296970753,0.116914011416416,0.423601490639188,"Fipronil",0.86
"261","GS",1,"M5","gs_075",2021-06-02 15:03:20,0.373797794152895,-0.0028509424678574,-0.171056548071444,0.992176108676649,1013.9,4,18.56,69.3166666666667,93.03,9.13565973364087,0.00913565973364087,0021-06-02,3,21.4652,"green",0.8403,51.66,1013.91,760.5,"3","",0.188422068440369,0.175289050270076,0.171056548071444,0.203566045544977,"Fipronil",0.86
"262","GS",1,"M10","gs_001",2021-05-30 10:55:35,0.941736938887795,-0.00468614466317305,-0.281168679790383,0.994886737328627,1013,4,18.64,162.033333333333,96.12,9.11267921568285,0.00911267921568285,0021-05-30,1,21.3905,"green",0.6778,44.35,1014.58,761,"1","",0.188748190790674,0.181424760987996,0.281168679790383,0.414825434922371,"Fipronil",0.86
"263","GS",1,"M2","gs_015",2021-05-30 12:42:29,0.281939663888748,-0.00471207094907579,-0.282724256944547,0.992910198635496,1014.6,4,18.96,20.2,98.67,9.06894539865943,0.00906894539865943,0021-05-30,7,21.359,"green",0.5205,40.74,1014.58,761,"2","",0.188983218689965,0.186469741881388,0.282724256944547,0.543178207386258,"Fipronil",0.86
"264","GS",1,"M9","gs_100",2021-06-03 15:30:28,0.487694409943097,-0.00249416077616157,-0.149649646569694,0.987891955509306,1011.9,4,19.21,123.15,95.2,8.999223682421,0.008999223682421,0021-06-03,4,21.4921,"green",0.5101,41.5,1011.92,759,"3","",0.188821711304557,0.179758269161939,0.149649646569694,0.293373155400302,"Fipronil",0.86
"265","GS",1,"M1","gs_075",2021-06-02 14:07:20,0.217708086935986,-0.00284776105113126,-0.170865663067875,0.950759107474939,1013.9,4,18.41,13.3166666666667,94.86,9.16335979314641,0.00916335979314641,0021-06-02,3,21.4652,"green",0.8403,51.66,1013.91,760.5,"3","",0.188993379397665,0.179279119696625,0.170865663067875,0.203338882622725,"Fipronil",0.86
"266","GS",1,"M3","gs_023",2021-05-31 10:20:49,0.43292105543367,-0.00615581533118697,-0.369348919871218,0.982132049887859,1014.6,4,18.43,40.6333333333333,95.47,9.16611583041529,0.00916611583041529,0021-05-31,7,21.359,"green",0.6961,47.15,1015.25,761.5,"1","",0.189398534792288,0.180818781166198,0.369348919871218,0.530597500174139,"Fipronil",0.86
"267","GS",1,"M9","gs_025",2021-05-31 14:57:47,0.69555383987071,-0.00404427843722683,-0.24265670623361,0.996474856924088,1015.3,4,19.14,127.083333333333,96.18,9.04275285927445,0.00904275285927445,0021-05-31,1,21.3905,"green",0.5891,45.36,1015.25,761.5,"2","",0.188101919326912,0.180916426008624,0.24265670623361,0.411910891586505,"Fipronil",0.86
"268","GS",1,"M10","gs_107",2021-06-04 10:53:29,0.488499809012994,-0.00243387418113964,-0.146032450868379,0.982110684336611,1013.8,4,18.84,124.35,96.55,9.08345315440708,0.00908345315440708,0021-06-04,3,21.4652,"green",0.3701,35.92,1013.78,760.4,"1","",0.191616352637533,0.185005588471538,0.146032450868379,0.394575657574652,"Fipronil",0.86
"269","GS",1,"M2","gs_001",2021-05-30 09:30:11,0.535721410072489,-0.00458623769650972,-0.275174261790583,0.992908042021395,1013,4,18.33,76.6333333333333,96.66,9.16987792390987,0.00916987792390987,0021-05-30,1,21.3905,"green",0.6778,44.35,1014.58,761,"1","",0.189932930474568,0.183589170596717,0.275174261790583,0.405981501609005,"Fipronil",0.86
"270","GS",1,"M4","gs_021",2021-05-31 10:34:19,0.27534690556978,-0.00179957471784282,-0.107974483070569,0.95566981245072,1014.6,4,18.32,54.1333333333333,93.46,9.18652702140313,0.00918652702140313,0021-05-31,5,21.4825,"green",0.8219,49.75,1015.25,761.5,"1","",0.189799160178402,0.177386295102734,0.107974483070569,0.131371800791543,"Fipronil",0.86
"271","GS",1,"M7","gs_095",2021-06-03 12:28:04,0.684291478384363,-0.00579929878757362,-0.347957927254417,0.987354334907098,1011.9,4,18.77,86.9833333333333,95.48,9.07880595151022,0.00907880595151022,0021-06-03,7,21.359,"green",0.7053,48.51,1011.92,759,"2","",0.187510934480707,0.179035440242179,0.347957927254417,0.493347408555816,"Fipronil",0.86
"272","GS",1,"M1","gs_047",2021-06-01 11:56:21,0.218866501826989,-0.00275910103376694,-0.165546062026017,0.984484674203854,1014.9,4,18.79,9.98333333333333,99.81,9.10265251851611,0.00910265251851611,0021-06-01,7,21.359,"green",0.276,34.62,1014.9,761.2,"2","",0.191911223047875,0.191546591724084,0.165546062026017,0.599804572558031,"Fipronil",0.86
"273","GS",1,"M10","gs_075",2021-06-02 16:13:20,0.543128849517919,-0.00262972160159527,-0.157783296095716,0.97093060410173,1013.9,4,18.72,139.316666666667,93.45,9.10628467027268,0.00910628467027268,0021-06-02,3,21.4652,"green",0.8403,51.66,1013.91,760.5,"3","",0.187816210695907,0.175514248895325,0.157783296095716,0.187770196472351,"Fipronil",0.86
"274","GS",1,"M4","gs_023",2021-05-31 10:34:19,0.488992688877359,-0.00567698445082088,-0.340619067049253,0.976883756123686,1014.6,4,18.32,54.1333333333333,94.83,9.18652702140313,0.00918652702140313,0021-05-31,7,21.359,"green",0.6961,47.15,1015.25,761.5,"1","",0.189820289190551,0.180006580239399,0.340619067049253,0.489324905975079,"Fipronil",0.86
"275","GS",1,"M9","gs_001",2021-05-30 10:43:35,0.954075234167698,-0.0051292645800663,-0.307755874803978,0.990591451730385,1013,4,18.58,150.033333333333,96.31,9.12369792775313,0.00912369792775313,0021-05-30,1,21.3905,"green",0.6778,44.35,1014.58,761,"1","",0.188976418068172,0.182003188241457,0.307755874803978,0.454051157869546,"Fipronil",0.86
"276","GS",1,"M13","gs_061",2021-06-02 10:42:08,0.792664666545517,-0.00428437017896768,-0.257062210738061,0.98879206170413,1013.9,4,19.03,143.433333333333,95.14,9.04986880273939,0.00904986880273939,0021-06-02,5,21.4825,"green",0.9186,53.66,1013.91,760.5,"1","",0.186100597072653,0.177056108054922,0.257062210738061,0.279841291898608,"Fipronil",0.86
"277","GS",1,"M12","gs_001",2021-05-30 11:19:35,1.08033927103741,-0.00482462129043369,-0.289477277426021,0.997856497361039,1013,4,18.74,186.033333333333,96.49,9.09436973506899,0.00909436973506899,0021-05-30,1,21.3905,"green",0.6778,44.35,1014.58,761,"1","",0.188368952011563,0.181757201795958,0.289477277426021,0.427083619690205,"Fipronil",0.86
"278","GS",1,"M10","gs_038",2021-06-01 10:39:16,0.825762363770172,-0.00501506854934632,-0.300904112960779,0.99483560187662,1014.9,4,18.91,131.75,91.64,9.08077333791482,0.00908077333791482,0021-06-01,6,20.7109,"green",0.9638,52.61,1014.9,761.2,"1","",0.179318939181138,0.164327875865595,0.300904112960779,0.312205969040028,"Fipronil",0.86
"279","GS",1,"M6","gs_038",2021-06-01 09:43:16,0.577119656804837,-0.0054274874623933,-0.325649247743598,0.995013089435842,1014.9,4,18.79,75.75,91.52,9.10265251851611,0.00910265251851611,0021-06-01,6,20.7109,"green",0.9638,52.61,1014.9,761.2,"1","",0.17975098954839,0.164508105634686,0.325649247743598,0.337880522664036,"Fipronil",0.86
"280","GS",1,"M6","gs_100",2021-06-03 14:48:28,0.407576782927768,-0.00281319423721997,-0.168791654233198,0.987585108578075,1011.9,4,19.17,81.15,94.22,9.00640470397339,0.00900640470397339,0021-06-03,4,21.4921,"green",0.5101,41.5,1011.92,759,"3","",0.18897238349877,0.178049779732541,0.168791654233198,0.330899145722796,"Fipronil",0.86
